,ori,data_year,offense,state_abbr,cleared,actual
267,VA0750300,2017,homicide,VA,5,4
268,VA0750300,2017,human-trafficing,VA,0,0
269,VA0750300,2017,larceny,VA,1003,4474
270,VA0750300,2017,aggravated-assault,VA,402,561
271,VA0750300,2017,property-crime,VA,1162,5383
272,VA0750300,2017,rape,VA,70,139
273,VA0750300,2017,rape-legacy,VA,37,99
274,VA0750300,2017,robbery,VA,112,246
275,VA0750300,2017,violent-crime,VA,626,1049
276,VA0750300,2018,motor-vehicle-theft,VA,101,443
277,VA0750300,2018,property-crime,VA,1224,5057
278,VA0750300,2018,rape,VA,83,128
279,VA0750300,2018,rape-legacy,VA,44,75
280,VA0750300,2018,robbery,VA,94,183
281,VA0750300,2018,violent-crime,VA,597,896
282,VA0750300,2018,aggravated-assault,VA,367,501
283,VA0750300,2018,arson,VA,18,29
284,VA0750300,2018,burglary,VA,110,455
285,VA0750300,2018,homicide,VA,9,9
286,VA0750300,2018,human-trafficing,VA,0,0
287,VA0750300,2018,larceny,VA,1013,4159
288,VA0750300,2019,arson,VA,6,13
289,VA0750300,2019,aggravated-assault,VA,336,471
290,VA0750300,2019,burglary,VA,98,425
291,VA0750300,2019,homicide,VA,12,14
292,VA0750300,2019,human-trafficing,VA,0,0
293,VA0750300,2019,larceny,VA,1053,3954
294,VA0750300,2019,motor-vehicle-theft,VA,63,344
295,VA0750300,2019,property-crime,VA,1214,4723
296,VA0750300,2019,rape,VA,84,147
297,VA0750300,2019,rape-legacy,VA,46,86
298,VA0750300,2019,robbery,VA,80,155
299,VA0750300,2019,violent-crime,VA,558,873
0,VA1280000,1995,robbery,VA,192,479
1,VA1280000,1995,rape-legacy,VA,82,99
2,VA1280000,1995,violent-crime,VA,568,968
3,VA1280000,1995,aggravated-assault,VA,278,374
4,VA1280000,1995,rape,VA,0,0
5,VA1280000,1995,property-crime,VA,3396,19312
6,VA1280000,1995,motor-vehicle-theft,VA,226,1153
7,VA1280000,1995,larceny,VA,2722,15244
8,VA1280000,1995,human-trafficing,VA,0,0
9,VA1280000,1995,homicide,VA,16,16
10,VA1280000,1995,burglary,VA,448,2915
11,VA1280000,1995,arson,VA,69,211
12,VA1280000,1996,human-trafficing,VA,0,0
13,VA1280000,1996,aggravated-assault,VA,357,473
14,VA1280000,1996,arson,VA,58,222
15,VA1280000,1996,burglary,VA,475,3063
16,VA1280000,1996,homicide,VA,18,20
17,VA1280000,1996,larceny,VA,3078,15688
18,VA1280000,1996,motor-vehicle-theft,VA,231,993
19,VA1280000,1996,property-crime,VA,3784,19744
20,VA1280000,1996,rape,VA,0,0
21,VA1280000,1996,rape-legacy,VA,88,127
22,VA1280000,1996,robbery,VA,177,455
23,VA1280000,1996,violent-crime,VA,640,1075
24,VA1280000,1997,aggravated-assault,VA,337,428
25,VA1280000,1997,arson,VA,51,199
26,VA1280000,1997,violent-crime,VA,590,1064
27,VA1280000,1997,robbery,VA,158,515
28,VA1280000,1997,rape-legacy,VA,80,102
29,VA1280000,1997,rape,VA,0,0
30,VA1280000,1997,property-crime,VA,3593,18829
31,VA1280000,1997,motor-vehicle-theft,VA,186,933
32,VA1280000,1997,larceny,VA,2861,14906
33,VA1280000,1997,human-trafficing,VA,0,0
34,VA1280000,1997,homicide,VA,15,19
35,VA1280000,1997,burglary,VA,546,2990
36,VA1280000,1998,robbery,VA,170,489
37,VA1280000,1998,rape-legacy,VA,79,84
38,VA1280000,1998,rape,VA,0,0
39,VA1280000,1998,property-crime,VA,3419,16675
40,VA1280000,1998,motor-vehicle-theft,VA,193,923
41,VA1280000,1998,larceny,VA,2662,13031
42,VA1280000,1998,human-trafficing,VA,0,0
43,VA1280000,1998,homicide,VA,18,14
44,VA1280000,1998,burglary,VA,564,2721
45,VA1280000,1998,arson,VA,34,168
46,VA1280000,1998,violent-crime,VA,553,990
47,VA1280000,1998,aggravated-assault,VA,286,403
48,VA1280000,1999,aggravated-assault,VA,298,418
49,VA1280000,1999,robbery,VA,190,507
50,VA1280000,1999,rape-legacy,VA,79,107
51,VA1280000,1999,rape,VA,0,0
52,VA1280000,1999,property-crime,VA,3569,15045
53,VA1280000,1999,motor-vehicle-theft,VA,157,718
54,VA1280000,1999,larceny,VA,3044,12293
55,VA1280000,1999,human-trafficing,VA,0,0
56,VA1280000,1999,homicide,VA,14,12
57,VA1280000,1999,burglary,VA,368,2034
58,VA1280000,1999,arson,VA,40,154
59,VA1280000,1999,violent-crime,VA,581,1044
60,VA1280000,2000,robbery,VA,111,451
61,VA1280000,2000,aggravated-assault,VA,247,380
62,VA1280000,2000,arson,VA,0,0
63,VA1280000,2000,burglary,VA,349,2601
64,VA1280000,2000,homicide,VA,9,11
65,VA1280000,2000,human-trafficing,VA,0,0
66,VA1280000,2000,larceny,VA,2178,13498
67,VA1280000,2000,motor-vehicle-theft,VA,122,851
68,VA1280000,2000,property-crime,VA,2649,16950
69,VA1280000,2000,rape,VA,0,0
70,VA1280000,2000,violent-crime,VA,422,943
71,VA1280000,2000,rape-legacy,VA,55,101
72,VA1280000,2001,human-trafficing,VA,0,0
73,VA1280000,2001,larceny,VA,1900,12128
74,VA1280000,2001,motor-vehicle-theft,VA,110,934
75,VA1280000,2001,burglary,VA,227,2289
76,VA1280000,2001,property-crime,VA,2237,15351
77,VA1280000,2001,aggravated-assault,VA,197,349
78,VA1280000,2001,rape,VA,0,0
79,VA1280000,2001,rape-legacy,VA,45,111
80,VA1280000,2001,robbery,VA,89,366
81,VA1280000,2001,arson,VA,24,181
82,VA1280000,2001,violent-crime,VA,341,838
83,VA1280000,2001,homicide,VA,10,12
84,VA1280000,2002,homicide,VA,3,3
85,VA1280000,2002,violent-crime,VA,344,960
86,VA1280000,2002,robbery,VA,74,443
87,VA1280000,2002,rape-legacy,VA,44,138
88,VA1280000,2002,rape,VA,0,0
89,VA1280000,2002,property-crime,VA,2202,15127
90,VA1280000,2002,motor-vehicle-theft,VA,114,846
91,VA1280000,2002,larceny,VA,1800,11991
92,VA1280000,2002,aggravated-assault,VA,223,376
93,VA1280000,2002,arson,VA,36,174
94,VA1280000,2002,human-trafficing,VA,0,0
95,VA1280000,2002,burglary,VA,288,2290
96,VA1280000,2003,violent-crime,VA,353,932
97,VA1280000,2003,robbery,VA,102,409
98,VA1280000,2003,rape-legacy,VA,32,121
99,VA1280000,2003,rape,VA,0,0
100,VA1280000,2003,property-crime,VA,2455,14594
101,VA1280000,2003,motor-vehicle-theft,VA,122,807
102,VA1280000,2003,larceny,VA,2020,11647
103,VA1280000,2003,human-trafficing,VA,0,0
104,VA1280000,2003,homicide,VA,13,24
105,VA1280000,2003,aggravated-assault,VA,206,378
106,VA1280000,2003,arson,VA,55,188
107,VA1280000,2003,burglary,VA,313,2140
108,VA1280000,2004,rape-legacy,VA,34,141
109,VA1280000,2004,rape,VA,0,0
110,VA1280000,2004,aggravated-assault,VA,235,372
111,VA1280000,2004,property-crime,VA,2518,13553
112,VA1280000,2004,robbery,VA,130,478
113,VA1280000,2004,violent-crime,VA,409,1006
114,VA1280000,2004,motor-vehicle-theft,VA,116,764
115,VA1280000,2004,larceny,VA,2123,11014
116,VA1280000,2004,human-trafficing,VA,0,0
117,VA1280000,2004,homicide,VA,10,15
118,VA1280000,2004,burglary,VA,279,1775
119,VA1280000,2004,arson,VA,45,147
120,VA1280000,2005,violent-crime,VA,425,1139
121,VA1280000,2005,robbery,VA,142,621
122,VA1280000,2005,rape,VA,0,0
123,VA1280000,2005,property-crime,VA,2369,13376
124,VA1280000,2005,motor-vehicle-theft,VA,140,753
125,VA1280000,2005,larceny,VA,1885,10406
126,VA1280000,2005,human-trafficing,VA,0,0
127,VA1280000,2005,homicide,VA,18,19
128,VA1280000,2005,burglary,VA,344,2217
129,VA1280000,2005,arson,VA,32,118
130,VA1280000,2005,rape-legacy,VA,28,100
131,VA1280000,2005,aggravated-assault,VA,237,399
132,VA1280000,2006,arson,VA,41,165
133,VA1280000,2006,violent-crime,VA,567,1255
134,VA1280000,2006,robbery,VA,187,676
135,VA1280000,2006,rape-legacy,VA,68,116
136,VA1280000,2006,rape,VA,0,0
137,VA1280000,2006,property-crime,VA,2862,12895
138,VA1280000,2006,motor-vehicle-theft,VA,141,598
139,VA1280000,2006,larceny,VA,2210,10241
140,VA1280000,2006,human-trafficing,VA,0,0
141,VA1280000,2006,homicide,VA,14,19
142,VA1280000,2006,burglary,VA,511,2056
143,VA1280000,2006,aggravated-assault,VA,298,444
144,VA1280000,2007,arson,VA,25,171
145,VA1280000,2007,violent-crime,VA,428,1084
146,VA1280000,2007,robbery,VA,147,552
147,VA1280000,2007,rape-legacy,VA,20,85
148,VA1280000,2007,rape,VA,0,0
149,VA1280000,2007,property-crime,VA,2260,13096
150,VA1280000,2007,aggravated-assault,VA,248,431
151,VA1280000,2007,motor-vehicle-theft,VA,59,590
152,VA1280000,2007,larceny,VA,1810,10341
153,VA1280000,2007,human-trafficing,VA,0,0
154,VA1280000,2007,homicide,VA,13,16
155,VA1280000,2007,burglary,VA,391,2165
156,VA1280000,2008,rape,VA,0,0
157,VA1280000,2008,aggravated-assault,VA,288,424
158,VA1280000,2008,arson,VA,22,135
159,VA1280000,2008,violent-crime,VA,497,1040
160,VA1280000,2008,robbery,VA,161,529
161,VA1280000,2008,rape-legacy,VA,38,73
162,VA1280000,2008,property-crime,VA,2768,12654
163,VA1280000,2008,motor-vehicle-theft,VA,95,643
164,VA1280000,2008,larceny,VA,2206,10082
165,VA1280000,2008,human-trafficing,VA,0,0
166,VA1280000,2008,homicide,VA,10,14
167,VA1280000,2008,burglary,VA,467,1929
168,VA1280000,2009,homicide,VA,19,19
169,VA1280000,2009,burglary,VA,446,2043
170,VA1280000,2009,arson,VA,18,108
171,VA1280000,2009,aggravated-assault,VA,224,363
172,VA1280000,2009,violent-crime,VA,455,896
173,VA1280000,2009,robbery,VA,198,448
174,VA1280000,2009,rape-legacy,VA,14,66
175,VA1280000,2009,rape,VA,0,0
176,VA1280000,2009,property-crime,VA,2747,13421
177,VA1280000,2009,motor-vehicle-theft,VA,85,566
178,VA1280000,2009,larceny,VA,2216,10812
179,VA1280000,2009,human-trafficing,VA,0,0
180,VA1280000,2010,homicide,VA,11,14
181,VA1280000,2010,aggravated-assault,VA,216,335
182,VA1280000,2010,arson,VA,24,135
183,VA1280000,2010,burglary,VA,487,2164
184,VA1280000,2010,human-trafficing,VA,0,0
185,VA1280000,2010,larceny,VA,2463,10501
186,VA1280000,2010,motor-vehicle-theft,VA,93,660
187,VA1280000,2010,property-crime,VA,3043,13325
188,VA1280000,2010,rape,VA,0,0
189,VA1280000,2010,rape-legacy,VA,27,53
190,VA1280000,2010,robbery,VA,129,429
191,VA1280000,2010,violent-crime,VA,383,831
192,VA1280000,2011,robbery,VA,145,414
193,VA1280000,2011,aggravated-assault,VA,206,290
194,VA1280000,2011,arson,VA,45,133
195,VA1280000,2011,burglary,VA,528,2045
196,VA1280000,2011,homicide,VA,16,15
197,VA1280000,2011,human-trafficing,VA,0,0
198,VA1280000,2011,larceny,VA,2650,9716
199,VA1280000,2011,motor-vehicle-theft,VA,82,452
200,VA1280000,2011,property-crime,VA,3260,12213
201,VA1280000,2011,violent-crime,VA,395,784
202,VA1280000,2011,rape,VA,0,0
203,VA1280000,2011,rape-legacy,VA,28,65
204,VA1280000,2012,homicide,VA,17,21
205,VA1280000,2012,human-trafficing,VA,0,0
206,VA1280000,2012,larceny,VA,2915,9706
207,VA1280000,2012,motor-vehicle-theft,VA,81,483
208,VA1280000,2012,property-crime,VA,3530,11763
209,VA1280000,2012,rape,VA,0,0
210,VA1280000,2012,rape-legacy,VA,38,57
211,VA1280000,2012,robbery,VA,155,327
212,VA1280000,2012,aggravated-assault,VA,256,346
213,VA1280000,2012,arson,VA,40,124
214,VA1280000,2012,violent-crime,VA,466,751
215,VA1280000,2012,burglary,VA,534,1574
216,VA1280000,2013,violent-crime,VA,497,738
217,VA1280000,2013,robbery,VA,164,305
218,VA1280000,2013,aggravated-assault,VA,219,269
219,VA1280000,2013,arson,VA,32,99
220,VA1280000,2013,burglary,VA,409,1409
221,VA1280000,2013,homicide,VA,16,17
222,VA1280000,2013,human-trafficing,VA,0,0
223,VA1280000,2013,larceny,VA,2686,9413
224,VA1280000,2013,motor-vehicle-theft,VA,80,447
225,VA1280000,2013,property-crime,VA,3175,11269
226,VA1280000,2013,rape,VA,98,147
227,VA1280000,2013,rape-legacy,VA,0,0
228,VA1280000,2014,human-trafficing,VA,0,0
229,VA1280000,2014,violent-crime,VA,463,667
230,VA1280000,2014,robbery,VA,124,250
231,VA1280000,2014,rape-legacy,VA,0,0
232,VA1280000,2014,rape,VA,87,115
233,VA1280000,2014,property-crime,VA,2822,9865
234,VA1280000,2014,aggravated-assault,VA,238,285
235,VA1280000,2014,motor-vehicle-theft,VA,77,366
236,VA1280000,2014,larceny,VA,2452,8448
237,VA1280000,2014,arson,VA,23,60
238,VA1280000,2014,burglary,VA,293,1051
239,VA1280000,2014,homicide,VA,14,17
240,VA1280000,2015,homicide,VA,25,19
241,VA1280000,2015,aggravated-assault,VA,198,235
242,VA1280000,2015,arson,VA,16,95
243,VA1280000,2015,burglary,VA,295,957
244,VA1280000,2015,human-trafficing,VA,0,0
245,VA1280000,2015,larceny,VA,2437,8634
246,VA1280000,2015,motor-vehicle-theft,VA,126,438
247,VA1280000,2015,property-crime,VA,2858,10029
248,VA1280000,2015,rape,VA,62,120
249,VA1280000,2015,rape-legacy,VA,0,0
250,VA1280000,2015,robbery,VA,118,270
251,VA1280000,2015,violent-crime,VA,403,644
252,VA1280000,2016,arson,VA,16,70
253,VA1280000,2016,aggravated-assault,VA,225,282
254,VA1280000,2016,robbery,VA,137,266
255,VA1280000,2016,rape-legacy,VA,0,0
256,VA1280000,2016,rape,VA,109,133
257,VA1280000,2016,property-crime,VA,2299,9888
258,VA1280000,2016,motor-vehicle-theft,VA,91,510
259,VA1280000,2016,larceny,VA,2013,8512
260,VA1280000,2016,human-trafficing,VA,0,0
261,VA1280000,2016,homicide,VA,18,21
262,VA1280000,2016,violent-crime,VA,489,702
263,VA1280000,2016,burglary,VA,195,866
264,VA1280000,2017,larceny,VA,1745,7601
265,VA1280000,2017,violent-crime,VA,436,697
266,VA1280000,2017,robbery,VA,124,273
267,VA1280000,2017,motor-vehicle-theft,VA,85,462
268,VA1280000,2017,aggravated-assault,VA,181,239
269,VA1280000,2017,arson,VA,13,51
270,VA1280000,2017,burglary,VA,178,756
271,VA1280000,2017,homicide,VA,11,14
272,VA1280000,2017,human-trafficing,VA,0,0
273,VA1280000,2017,rape-legacy,VA,44,68
274,VA1280000,2017,rape,VA,76,103
275,VA1280000,2017,property-crime,VA,2008,8819
276,VA1280000,2018,property-crime,VA,1899,7868
277,VA1280000,2018,rape,VA,46,91
278,VA1280000,2018,rape-legacy,VA,32,63
279,VA1280000,2018,robbery,VA,88,175
280,VA1280000,2018,violent-crime,VA,412,641
281,VA1280000,2018,human-trafficing,VA,0,0
282,VA1280000,2018,larceny,VA,1612,6698
283,VA1280000,2018,burglary,VA,162,592
284,VA1280000,2018,homicide,VA,12,16
285,VA1280000,2018,motor-vehicle-theft,VA,125,578
286,VA1280000,2018,aggravated-assault,VA,234,296
287,VA1280000,2018,arson,VA,23,43
288,VA1280000,2019,property-crime,VA,1617,7906
289,VA1280000,2019,larceny,VA,1393,6797
290,VA1280000,2019,human-trafficing,VA,0,0
291,VA1280000,2019,aggravated-assault,VA,205,276
292,VA1280000,2019,arson,VA,11,34
293,VA1280000,2019,burglary,VA,116,530
294,VA1280000,2019,homicide,VA,30,30
295,VA1280000,2019,violent-crime,VA,435,636
296,VA1280000,2019,robbery,VA,101,196
297,VA1280000,2019,rape-legacy,VA,39,55
298,VA1280000,2019,rape,VA,60,79
299,VA1280000,2019,motor-vehicle-theft,VA,108,579
0,PAPPD0000,1995,rape,PA,0,0
1,PAPPD0000,1995,rape-legacy,PA,118,243
2,PAPPD0000,1995,robbery,PA,580,2077
3,PAPPD0000,1995,violent-crime,PA,1381,3474
4,PAPPD0000,1995,aggravated-assault,PA,635,1096
5,PAPPD0000,1995,arson,PA,12,214
6,PAPPD0000,1995,burglary,PA,619,3598
7,PAPPD0000,1995,homicide,PA,48,58
8,PAPPD0000,1995,human-trafficing,PA,0,0
9,PAPPD0000,1995,larceny,PA,1855,11289
10,PAPPD0000,1995,motor-vehicle-theft,PA,588,3387
11,PAPPD0000,1995,property-crime,PA,3062,18274
12,PAPPD0000,1996,property-crime,PA,2692,15916
13,PAPPD0000,1996,rape,PA,0,0
14,PAPPD0000,1996,burglary,PA,399,3049
15,PAPPD0000,1996,arson,PA,44,248
16,PAPPD0000,1996,aggravated-assault,PA,631,1032
17,PAPPD0000,1996,rape-legacy,PA,142,206
18,PAPPD0000,1996,robbery,PA,532,1565
19,PAPPD0000,1996,violent-crime,PA,1336,2850
20,PAPPD0000,1996,larceny,PA,1710,10057
21,PAPPD0000,1996,human-trafficing,PA,0,0
22,PAPPD0000,1996,motor-vehicle-theft,PA,583,2810
23,PAPPD0000,1996,homicide,PA,31,47
24,PAPPD0000,1997,homicide,PA,35,50
25,PAPPD0000,1997,aggravated-assault,PA,614,1010
26,PAPPD0000,1997,arson,PA,0,254
27,PAPPD0000,1997,burglary,PA,575,3359
28,PAPPD0000,1997,human-trafficing,PA,0,0
29,PAPPD0000,1997,larceny,PA,1872,11598
30,PAPPD0000,1997,motor-vehicle-theft,PA,538,2816
31,PAPPD0000,1997,property-crime,PA,2985,17773
32,PAPPD0000,1997,rape,PA,0,0
33,PAPPD0000,1997,rape-legacy,PA,123,175
34,PAPPD0000,1997,robbery,PA,508,1543
35,PAPPD0000,1997,violent-crime,PA,1280,2778
36,PAPPD0000,1998,larceny,PA,1834,11709
37,PAPPD0000,1998,motor-vehicle-theft,PA,714,2827
38,PAPPD0000,1998,property-crime,PA,3211,18336
39,PAPPD0000,1998,rape,PA,0,0
40,PAPPD0000,1998,rape-legacy,PA,144,194
41,PAPPD0000,1998,robbery,PA,528,1578
42,PAPPD0000,1998,violent-crime,PA,1589,3156
43,PAPPD0000,1998,burglary,PA,663,3800
44,PAPPD0000,1998,aggravated-assault,PA,889,1348
45,PAPPD0000,1998,arson,PA,32,192
46,PAPPD0000,1998,homicide,PA,28,36
47,PAPPD0000,1998,human-trafficing,PA,0,0
48,PAPPD0000,1999,burglary,PA,582,3115
49,PAPPD0000,1999,homicide,PA,34,49
50,PAPPD0000,1999,property-crime,PA,3369,18207
51,PAPPD0000,1999,human-trafficing,PA,0,0
52,PAPPD0000,1999,larceny,PA,1927,11895
53,PAPPD0000,1999,rape,PA,0,0
54,PAPPD0000,1999,rape-legacy,PA,108,138
55,PAPPD0000,1999,motor-vehicle-theft,PA,860,3197
56,PAPPD0000,1999,aggravated-assault,PA,863,1278
57,PAPPD0000,1999,robbery,PA,569,1581
58,PAPPD0000,1999,arson,PA,37,145
59,PAPPD0000,1999,violent-crime,PA,1574,3046
60,PAPPD0000,2000,motor-vehicle-theft,PA,397,2503
61,PAPPD0000,2000,property-crime,PA,2437,16189
62,PAPPD0000,2000,rape,PA,0,0
63,PAPPD0000,2000,rape-legacy,PA,79,128
64,PAPPD0000,2000,robbery,PA,517,1585
65,PAPPD0000,2000,violent-crime,PA,1551,3267
66,PAPPD0000,2000,aggravated-assault,PA,919,1517
67,PAPPD0000,2000,burglary,PA,483,3153
68,PAPPD0000,2000,homicide,PA,36,37
69,PAPPD0000,2000,human-trafficing,PA,0,0
70,PAPPD0000,2000,larceny,PA,1557,10533
71,PAPPD0000,2000,arson,PA,39,150
72,PAPPD0000,2001,robbery,PA,556,1384
73,PAPPD0000,2001,rape-legacy,PA,118,134
74,PAPPD0000,2001,violent-crime,PA,1480,2964
75,PAPPD0000,2001,arson,PA,54,173
76,PAPPD0000,2001,burglary,PA,517,3246
77,PAPPD0000,2001,rape,PA,0,0
78,PAPPD0000,2001,aggravated-assault,PA,765,1391
79,PAPPD0000,2001,property-crime,PA,2872,16744
80,PAPPD0000,2001,motor-vehicle-theft,PA,442,2732
81,PAPPD0000,2001,larceny,PA,1913,10766
82,PAPPD0000,2001,human-trafficing,PA,0,0
83,PAPPD0000,2001,homicide,PA,41,55
84,PAPPD0000,2002,violent-crime,PA,1802,3794
85,PAPPD0000,2002,robbery,PA,538,1616
86,PAPPD0000,2002,rape-legacy,PA,125,148
87,PAPPD0000,2002,rape,PA,0,0
88,PAPPD0000,2002,property-crime,PA,2614,15943
89,PAPPD0000,2002,motor-vehicle-theft,PA,260,2537
90,PAPPD0000,2002,larceny,PA,1746,10108
91,PAPPD0000,2002,human-trafficing,PA,0,0
92,PAPPD0000,2002,homicide,PA,40,47
93,PAPPD0000,2002,burglary,PA,608,3298
94,PAPPD0000,2002,arson,PA,42,114
95,PAPPD0000,2002,aggravated-assault,PA,1099,1983
96,PAPPD0000,2003,arson,PA,30,97
97,PAPPD0000,2003,larceny,PA,1767,10610
98,PAPPD0000,2003,motor-vehicle-theft,PA,360,2645
99,PAPPD0000,2003,property-crime,PA,2692,16435
100,PAPPD0000,2003,rape,PA,0,0
101,PAPPD0000,2003,human-trafficing,PA,0,0
102,PAPPD0000,2003,rape-legacy,PA,114,136
103,PAPPD0000,2003,robbery,PA,530,1635
104,PAPPD0000,2003,violent-crime,PA,1623,3559
105,PAPPD0000,2003,homicide,PA,53,67
106,PAPPD0000,2003,burglary,PA,565,3180
107,PAPPD0000,2003,aggravated-assault,PA,926,1721
108,PAPPD0000,2004,homicide,PA,42,46
109,PAPPD0000,2004,robbery,PA,585,1602
110,PAPPD0000,2004,aggravated-assault,PA,1118,1992
111,PAPPD0000,2004,violent-crime,PA,1835,3739
112,PAPPD0000,2004,arson,PA,36,87
113,PAPPD0000,2004,burglary,PA,790,3045
114,PAPPD0000,2004,rape-legacy,PA,90,99
115,PAPPD0000,2004,rape,PA,0,0
116,PAPPD0000,2004,property-crime,PA,2957,15278
117,PAPPD0000,2004,motor-vehicle-theft,PA,410,2392
118,PAPPD0000,2004,larceny,PA,1757,9841
119,PAPPD0000,2004,human-trafficing,PA,0,0
120,PAPPD0000,2005,aggravated-assault,PA,854,1588
121,PAPPD0000,2005,violent-crime,PA,1558,3385
122,PAPPD0000,2005,robbery,PA,553,1617
123,PAPPD0000,2005,rape-legacy,PA,107,117
124,PAPPD0000,2005,rape,PA,0,0
125,PAPPD0000,2005,property-crime,PA,2631,15628
126,PAPPD0000,2005,motor-vehicle-theft,PA,272,2273
127,PAPPD0000,2005,larceny,PA,1697,10337
128,PAPPD0000,2005,human-trafficing,PA,0,0
129,PAPPD0000,2005,homicide,PA,44,63
130,PAPPD0000,2005,burglary,PA,662,3018
131,PAPPD0000,2005,arson,PA,27,55
132,PAPPD0000,2006,human-trafficing,PA,0,0
133,PAPPD0000,2006,homicide,PA,36,56
134,PAPPD0000,2006,burglary,PA,875,3713
135,PAPPD0000,2006,arson,PA,42,70
136,PAPPD0000,2006,aggravated-assault,PA,889,1593
137,PAPPD0000,2006,violent-crime,PA,1618,3473
138,PAPPD0000,2006,robbery,PA,587,1722
139,PAPPD0000,2006,rape-legacy,PA,106,102
140,PAPPD0000,2006,rape,PA,0,0
141,PAPPD0000,2006,property-crime,PA,2689,15236
142,PAPPD0000,2006,motor-vehicle-theft,PA,238,1865
143,PAPPD0000,2006,larceny,PA,1576,9658
144,PAPPD0000,2007,aggravated-assault,PA,937,1678
145,PAPPD0000,2007,arson,PA,37,79
146,PAPPD0000,2007,burglary,PA,775,3418
147,PAPPD0000,2007,homicide,PA,38,52
148,PAPPD0000,2007,human-trafficing,PA,0,0
149,PAPPD0000,2007,larceny,PA,1587,8977
150,PAPPD0000,2007,motor-vehicle-theft,PA,278,1538
151,PAPPD0000,2007,property-crime,PA,2640,13933
152,PAPPD0000,2007,rape,PA,0,0
153,PAPPD0000,2007,rape-legacy,PA,92,129
154,PAPPD0000,2007,robbery,PA,564,1596
155,PAPPD0000,2007,violent-crime,PA,1631,3455
156,PAPPD0000,2008,homicide,PA,34,72
157,PAPPD0000,2008,robbery,PA,556,1541
158,PAPPD0000,2008,rape-legacy,PA,94,136
159,PAPPD0000,2008,rape,PA,0,0
160,PAPPD0000,2008,property-crime,PA,2245,12625
161,PAPPD0000,2008,motor-vehicle-theft,PA,265,1259
162,PAPPD0000,2008,larceny,PA,1392,8258
163,PAPPD0000,2008,human-trafficing,PA,0,0
164,PAPPD0000,2008,violent-crime,PA,1670,3358
165,PAPPD0000,2008,arson,PA,63,98
166,PAPPD0000,2008,burglary,PA,588,3108
167,PAPPD0000,2008,aggravated-assault,PA,986,1609
168,PAPPD0000,2009,rape,PA,0,0
169,PAPPD0000,2009,homicide,PA,28,39
170,PAPPD0000,2009,aggravated-assault,PA,836,1565
171,PAPPD0000,2009,human-trafficing,PA,0,0
172,PAPPD0000,2009,arson,PA,58,146
173,PAPPD0000,2009,robbery,PA,505,1367
174,PAPPD0000,2009,rape-legacy,PA,87,116
175,PAPPD0000,2009,burglary,PA,505,2811
176,PAPPD0000,2009,larceny,PA,1312,8134
177,PAPPD0000,2009,motor-vehicle-theft,PA,204,830
178,PAPPD0000,2009,property-crime,PA,2021,11775
179,PAPPD0000,2009,violent-crime,PA,1456,3087
180,PAPPD0000,2010,human-trafficing,PA,0,0
181,PAPPD0000,2010,motor-vehicle-theft,PA,206,657
182,PAPPD0000,2010,larceny,PA,1257,7678
183,PAPPD0000,2010,rape,PA,0,0
184,PAPPD0000,2010,arson,PA,37,154
185,PAPPD0000,2010,aggravated-assault,PA,892,1499
186,PAPPD0000,2010,violent-crime,PA,1444,2810
